CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,Occupation,WebsiteVisits,Churn,LastPurchaseDate
86561,18,Male,Hangzhou,Gold,39,4450.149254,Books,Self-Employed,24,0,2023/10/28
86671,32,Female,Beijing,Platinum,127,45095.74813,Clothing,Self-Employed,20,0,2023/12/23
86499,22,Female,Shenzhen,Bronze,56,4430.728923,Electronics,Student,28,0,2023/11/3
85730,53,Male,Shenzhen,Bronze,10,,Electronics,Student,13,0,2023/8/23
86074,42,Female,Shanghai,Silver,84,16778.54669,Books,Unemployed,5,0,2023/11/22
86246,56,Male,Chongqing,Gold,22,1233.153948,Electronics,Unemployed,15,0,2023/9/25
86147,48,Female,Hangzhou,Silver,39,3610.754355,Clothing,Self-Employed,7,0,2023/10/30
86142,24,Male,Beijing,Gold,87,12566.71479,Clothing,Self-Employed,24,1,2023/12/2
86325,55,Female,Hangzhou,Silver,28,1673.221643,Sports,Professional,4,0,2023/11/26
86343,23,Female,Hangzhou,Gold,94,19363.63885,Clothing,Professional,14,1,2023/11/19
86178,56,Male,chengdu,Silver,13,296.4254654,Sports,Self-Employed,2,0,2023/10/28
86574,43,Male,Shenzhen,Bronze,14,444.0867716,Home Goods,Professional,12,1,2023/11/20
86323,37,Female,Shenzhen,Bronze,22,1099.620199,Sports,Self-Employed,9,1,2023/10/19
86605,36,Male,Hangzhou,Gold,8,527.5501213,Sports,Self-Employed,7,0,2023/4/17
85974,19,Female,wuhan,Silver,66,12639.3378,Home Goods,Professional,26,0,2023/10/26
86348,34,Female,Beijing,Platinum,118,22719.56537,Home Goods,Professional,15,1,2023/12/5
86339,48,Female,chengdu,Gold,52,7977.0034,Books,Self-Employed,11,0,2023/2/15
86244,51,Female,chengdu,Silver,48,5107.250442,Books,Student,7,1,2023/9/26
85837,48,Female,Shanghai,Gold,73,17289.31313,Electronics,Self-Employed,1,1,2023/2/3
86010,19,Male,Hangzhou,Bronze,10,288.1583894,Sports,Professional,27,1,2023/12/10
85733,32,Male,Chongqing,Silver,7,395.3006669,Home Goods,Student,12,0,2023/12/20
86495,25,Male,wuhan,Silver,15,1386.258591,Clothing,Professional,20,1,2023/12/22
86607,27,Female,wuhan,Bronze,59,8553.09258,Books,Self-Employed,12,0,2023/4/25
86164,19,Male,Shanghai,Silver,35,5879.835582,Electronics,Professional,26,0,2023/12/25
86461,33,Male,Beijing,Silver,12,759.1716885,Electronics,Student,8,0,2023/2/1
86123,24,Male,Guangzhou,Silver,44,3424.526967,Home Goods,Student,8,1,2023/9/23
86377,26,Female,Shanghai,Gold,165,54681.86715,Clothing,Self-Employed,15,0,2023/11/28
86111,25,Male,Guangzhou,Platinum,46,10298.12703,Clothing,Self-Employed,24,1,2023/9/30
86237,43,Male,wuhan,Gold,16,802.8591583,Electronics,Unemployed,5,1,2023/11/14
86394,27,Male,Beijing,Platinum,40,7677.522921,Sports,Self-Employed,27,1,2023/10/23
86564,45,Female,chengdu,Bronze,32,1442.593772,Sports,Unemployed,2,0,2023/11/8
85893,31,Male,Guangzhou,Gold,31,,Electronics,Professional,9,1,2023/11/14
86352,66,Female,Shenzhen,Gold,62,5871.809306,Clothing,Self-Employed,12,0,2023/9/16
86260,35,Female,Hangzhou,Silver,32,1744.565068,Home Goods,Student,8,0,2023/10/19
85956,29,Male,Guangzhou,Gold,48,11836.65222,Electronics,Student,22,1,2023/7/21
86022,49,Female,Chongqing,Bronze,24,2157.15006,Sports,Professional,15,0,2023/11/29
86360,18,Male,Chongqing,Bronze,8,542.8472498,Electronics,Self-Employed,15,0,2023/11/17
85678,21,Female,wuhan,Silver,58,8033.471562,Clothing,Self-Employed,16,0,2023/11/13
86669,21,Male,Beijing,Gold,90,,Books,Self-Employed,5,0,2023/12/3
86137,24,Male,Chongqing,Silver,10,1013.742898,Sports,Student,26,1,2023/8/8
86450,53,Female,Hangzhou,Silver,41,3102.685205,Home Goods,Unemployed,3,0,2023/12/21
86356,33,Male,chengdu,Silver,23,1457.767624,Books,Self-Employed,24,0,2023/11/9
86553,59,Female,chengdu,Silver,46,3920.060208,Electronics,Professional,4,0,2023/12/18
86191,27,Male,wuhan,Bronze,26,951.6305052,Electronics,Unemployed,29,0,2023/2/1
86247,39,Female,Guangzhou,Gold,97,15750.3727,Home Goods,Unemployed,6,1,2023/12/3
86467,62,Female,wuhan,Silver,27,1298.254346,Clothing,Self-Employed,9,0,2023/9/24
86567,19,Female,Hangzhou,Gold,101,14322.29819,Electronics,Professional,19,0,2023/8/22
86208,56,Female,Shenzhen,Gold,40,3944.392506,Books,Student,8,0,2023/3/20
86577,41,Female,Beijing,Platinum,97,31838.09019,Electronics,Professional,9,0,2023/11/25
85950,30,Male,Hangzhou,Bronze,30,1474.539534,Clothing,Self-Employed,18,1,2023/10/16
85958,28,Male,Shanghai,Gold,56,6851.010595,Books,Professional,13,1,2023/9/6
86144,61,Female,Shenzhen,Bronze,36,2156.345491,Home Goods,Unemployed,9,1,2023/4/22
86100,36,Male,wuhan,Silver,17,1082.736101,Electronics,Student,8,1,2023/7/17
85955,22,Male,Shanghai,Silver,48,8118.975821,Electronics,Professional,19,1,2023/9/21
85794,44,Female,Beijing,Silver,87,9368.05371,Clothing,Professional,4,0,2023/10/30
86267,26,Female,Shanghai,Silver,87,25686.10697,Clothing,Student,9,1,2023/10/8
86655,48,Female,Shenzhen,Bronze,26,2397.874355,Clothing,Professional,7,1,2023/12/24
85687,69,Female,Hangzhou,Gold,38,2909.365325,Clothing,Self-Employed,8,1,2023/12/19
86329,30,Male,Chongqing,Bronze,27,2154.808218,Electronics,Self-Employed,11,1,2023/4/5
86129,31,Male,wuhan,Bronze,10,502.9230532,Electronics,Student,26,1,2023/11/14
86258,42,Female,Beijing,Gold,96,17294.87516,Home Goods,Professional,13,0,2023/7/8
86629,27,Male,Chongqing,Silver,27,1738.066547,Sports,Professional,26,0,2023/8/12
85834,50,Male,Chongqing,Gold,26,1651.592052,Sports,Unemployed,1,0,2023/7/17
86651,36,Female,Chongqing,Bronze,35,2838.181537,Home Goods,Self-Employed,15,0,2023/10/28
86647,34,Male,Shenzhen,Silver,18,937.0372939,Books,Professional,13,0,2023/10/21
86389,19,Male,wuhan,Bronze,26,1637.757447,Electronics,Student,30,0,2023/8/31
86418,19,Female,chengdu,Bronze,32,4735.969542,Sports,Professional,30,0,2023/11/27
85869,26,Male,wuhan,Bronze,12,676.322108,Electronics,Self-Employed,7,0,2023/10/15
85865,24,Male,Guangzhou,Gold,73,7148.018142,Clothing,Student,18,0,2023/12/24
86302,28,Male,Chongqing,Silver,37,1379.289372,Books,Professional,17,1,2023/11/6
86210,27,Female,Guangzhou,Silver,152,30189.50704,Home Goods,Professional,17,0,2023/10/26
86554,62,Female,Beijing,Silver,74,17712.62523,Books,Unemployed,1,1,2023/11/12
85838,31,Male,Shanghai,Silver,12,1314.63488,Electronics,Student,18,1,2023/8/2
85780,23,Female,Chongqing,Silver,83,11635.0328,Home Goods,Professional,14,0,2023/11/29
85690,23,Male,chengdu,Bronze,7,202.6397245,Books,Unemployed,7,0,2023/10/15
86249,43,Female,Guangzhou,Platinum,111,30686.20562,Home Goods,Self-Employed,1,1,2023/9/14
86599,33,Male,Beijing,Silver,20,1870.084035,Electronics,Self-Employed,16,1,2023/9/28
86386,43,Female,Shenzhen,Gold,60,9776.707147,Home Goods,Professional,7,1,2023/10/23
86214,34,Male,chengdu,Silver,19,625.3800347,Books,Student,26,0,2023/12/2
86003,33,Male,wuhan,Bronze,17,289.047456,Electronics,Student,19,0,2023/4/26
86154,22,Female,chengdu,Silver,64,13481.06827,Home Goods,Professional,17,0,2023/10/29
86172,38,Male,Beijing,Platinum,34,5454.01207,Home Goods,Unemployed,7,1,2023/10/6
86642,27,Male,Shenzhen,Silver,38,2867.591716,Books,Self-Employed,14,0,2023/10/2
86079,34,Female,Shanghai,Gold,76,,Clothing,Student,15,1,2023/12/17
86417,31,Female,Shanghai,Gold,76,18319.64687,Electronics,Student,13,0,2023/4/27
85767,33,Male,chengdu,Bronze,14,595.9686952,Home Goods,Unemployed,9,1,2023/7/13
86107,33,Male,Guangzhou,Gold,58,8922.167321,Electronics,Self-Employed,28,1,2023/11/6
85757,21,Male,Hangzhou,Gold,15,766.1223376,Home Goods,Student,18,0,2023/9/26
86517,22,Female,Shenzhen,Bronze,33,3468.948416,Clothing,Self-Employed,10,0,2023/10/21
86588,30,Female,Shenzhen,Gold,72,8353.811001,Home Goods,Self-Employed,8,1,2023/9/20
86331,22,Male,chengdu,Gold,22,1722.476204,Books,Professional,17,1,2023/11/18
86088,18,Male,Shanghai,Silver,23,2771.500318,Books,Self-Employed,17,0,2023/8/14
86336,25,Male,chengdu,Silver,33,1687.743115,Home Goods,Student,9,0,2023/11/7
86652,60,Male,chengdu,Silver,10,225.9568896,Home Goods,Professional,8,1,2023/3/30
86445,65,Female,Beijing,Gold,73,8941.729437,Sports,Self-Employed,9,0,2023/9/21
86402,21,Male,Beijing,Gold,58,13060.24423,Electronics,Student,9,0,2023/12/7
86585,19,Male,Guangzhou,Gold,63,12061.72177,Clothing,Self-Employed,26,1,2023/12/6
86481,24,Female,Shanghai,Platinum,187,101707.8092,Sports,Student,24,1,2023/12/13
85996,19,Female,wuhan,Gold,72,11709.25448,Books,Professional,26,1,2023/11/20
86230,69,Female,Hangzhou,Bronze,36,1801.463687,Clothing,Unemployed,4,1,2023/12/20
86031,23,Female,Shanghai,Gold,153,58186.71888,Home Goods,Student,10,1,2023/3/12
85743,43,Male,Chongqing,Silver,19,1088.666802,Home Goods,Professional,12,1,2023/11/5
86188,40,Male,chengdu,Silver,9,206.0528416,Electronics,Professional,12,0,2023/9/17
86183,18,Female,Hangzhou,Gold,78,8286.70972,Electronics,Professional,11,0,2023/12/20
86014,24,Female,Guangzhou,Silver,124,29339.19922,Electronics,Student,30,1,2023/10/13
85895,34,Male,Shanghai,Gold,42,4569.119944,Electronics,Student,21,0,2023/11/19
86602,53,Male,Chongqing,Bronze,5,130.8040511,Books,Self-Employed,14,0,2023/10/8
85820,65,Male,Shenzhen,Gold,23,1269.167699,Electronics,Student,12,1,2023/9/29
85963,65,Female,Hangzhou,Silver,49,4816.325232,Home Goods,Student,9,0,2023/8/1
85703,25,Female,wuhan,Gold,76,13413.45974,Clothing,Student,10,0,2023/9/15
85788,49,Female,chengdu,Silver,37,3009.651514,Clothing,Professional,2,1,2023/11/4
86182,23,Male,Chongqing,Bronze,11,305.2885466,Electronics,Self-Employed,24,0,2023/1/19
86484,31,Male,Shanghai,Gold,55,7194.547844,Books,Student,29,1,2023/10/30
86646,20,Male,Beijing,Gold,78,18223.37818,Sports,Professional,16,0,2023/3/6
85850,53,Female,Guangzhou,Platinum,99,31628.13706,Electronics,Professional,4,0,2023/8/10
85842,60,Female,Shenzhen,Bronze,24,1112.937811,Clothing,Self-Employed,5,1,2023/12/22
86021,20,Male,wuhan,Bronze,18,1407.14944,Electronics,Self-Employed,16,0,2023/12/6
86050,43,Male,Hangzhou,Silver,16,1064.446644,Sports,Professional,7,1,2023/9/23
86438,38,Female,chengdu,Gold,39,4971.027185,Books,Student,10,0,2023/9/12
86545,28,Female,Hangzhou,Silver,68,7325.045711,Books,Student,5,1,2023/9/16
86563,35,Female,Beijing,Platinum,113,31442.60843,Home Goods,Unemployed,15,0,2023/8/13
86446,43,Male,Guangzhou,Gold,54,4197.170493,Sports,Student,7,1,2023/8/10
85863,39,Male,Shenzhen,Silver,6,159.1767977,Books,Self-Employed,5,1,2023/7/11
85810,50,Female,Shenzhen,Gold,64,4954.682862,Electronics,Student,12,0,2023/11/8
86120,25,Male,chengdu,Silver,29,1500.20794,Electronics,Professional,15,0,2023/12/5
86513,21,Female,chengdu,Bronze,50,7788.88881,Clothing,Professional,13,0,2023/4/21
85928,21,Male,Shanghai,Silver,29,3060.898196,Electronics,Self-Employed,14,1,2023/10/12
86555,30,Male,Chongqing,Gold,45,2461.267597,Clothing,Self-Employed,25,1,2023/9/23
85964,32,Male,chengdu,Gold,11,728.6260187,Electronics,Professional,5,1,2023/11/11
86615,31,Female,Hangzhou,Silver,48,2654.712347,Clothing,Self-Employed,20,1,2023/12/13
86628,19,Male,Beijing,Gold,36,7437.616089,Sports,Self-Employed,5,0,2023/11/23
85906,26,Female,chengdu,Bronze,55,4785.247482,Electronics,Student,30,0,2023/7/20
86319,24,Male,Hangzhou,Gold,,4438.492912,Electronics,Student,7,0,2023/8/26
85707,29,Female,Chongqing,Gold,89,21183.01357,Home Goods,Self-Employed,27,1,2023/10/22
85762,31,Female,Hangzhou,Bronze,35,1751.852621,Home Goods,Professional,27,1,2023/10/19
85718,53,Female,Shanghai,Platinum,84,17833.94869,Electronics,Professional,5,1,2023/12/12
86015,33,Female,Shanghai,Gold,63,17321.44477,Books,Professional,11,1,2023/11/22
85735,31,Female,Beijing,Platinum,109,17091.62733,Home Goods,Professional,27,1,2023/9/26
86627,25,Male,wuhan,Gold,48,,Electronics,Self-Employed,22,1,2023/10/28
85873,29,Male,Shenzhen,Silver,22,1120.225822,Books,Unemployed,15,1,2023/7/20
86103,52,Female,Hangzhou,Silver,44,5543.548858,Books,Professional,1,0,2023/11/4
86421,23,Female,Guangzhou,Silver,113,32117.17679,Sports,Self-Employed,16,1,2023/9/24
86068,41,Female,wuhan,Bronze,32,2708.551351,Sports,Self-Employed,2,1,2023/10/12
86404,36,Male,Shenzhen,Bronze,4,89.27560697,Home Goods,Unemployed,8,0,2023/10/26
85971,26,Female,Chongqing,Gold,98,11073.99901,Home Goods,Professional,9,0,2023/12/30
85747,66,Male,wuhan,Silver,6,268.2200329,Sports,Self-Employed,13,0,2023/12/17
86067,56,Female,chengdu,Gold,59,6638.830171,Electronics,Student,12,0,2023/3/15
86221,18,Male,Beijing,Gold,85,,Clothing,Self-Employed,16,0,2023/8/2
86253,21,Female,wuhan,Silver,45,4601.431445,Clothing,Student,18,0,2023/12/21
86215,26,Male,Shanghai,Platinum,67,16268.95525,Clothing,Self-Employed,24,1,2023/9/22
86528,45,Male,chengdu,Gold,16,1300.566518,Electronics,Professional,2,1,2023/7/18
86507,64,Female,Shenzhen,Gold,42,3652.973324,Electronics,Student,3,1,2023/8/31
86514,39,Female,Beijing,Gold,100,27555.25775,Books,Student,11,1,2023/10/6
86337,51,Female,Guangzhou,Gold,81,11613.5047,Sports,Student,14,1,2023/11/3
85891,49,Female,chengdu,Gold,53,4102.826837,Electronics,Self-Employed,14,0,2023/12/6
86213,21,Male,Hangzhou,Silver,14,1059.010721,Home Goods,Professional,13,1,2023/9/30
86502,21,Male,wuhan,Silver,13,843.6379388,Books,Unemployed,17,0,2023/12/27
86297,27,Male,Shanghai,Platinum,111,14998.72221,Sports,Professional,12,0,2023/9/27
86342,19,Male,Shenzhen,Silver,36,,Electronics,Self-Employed,22,0,2023/10/1
86498,30,Male,Shanghai,Silver,46,8378.202115,Electronics,Self-Employed,20,0,2023/9/4
86095,57,Male,Hangzhou,Gold,8,321.8144473,Electronics,Student,6,0,2023/11/2
86368,27,Female,Hangzhou,Bronze,37,4061.21089,Home Goods,Student,6,0,2023/10/23
85812,48,Male,Chongqing,Bronze,7,213.3272996,Home Goods,Unemployed,15,0,2023/10/28
85886,28,Male,Guangzhou,Silver,42,3292.593936,Electronics,Unemployed,19,0,2023/11/9
86290,52,Male,Hangzhou,Bronze,17,636.6383008,Sports,Professional,5,1,2023/9/16
86516,25,Female,chengdu,Bronze,53,4297.773668,Clothing,Professional,25,0,2023/3/29
86512,46,Male,Guangzhou,Silver,42,5233.405527,Electronics,Self-Employed,5,1,2023/7/31
86540,44,Female,Guangzhou,Platinum,86,27412.10988,Sports,Professional,7,1,2023/9/22
86401,27,Male,wuhan,Gold,33,3221.576795,Books,Student,16,0,2023/7/27
86639,26,Male,Chongqing,Silver,23,2185.197148,Clothing,Professional,27,1,2023/10/29
86375,22,Female,Shenzhen,Gold,72,14325.61588,Electronics,Professional,10,0,2023/11/29
86400,36,Male,Hangzhou,Bronze,7,133.8724645,Sports,Student,13,0,2023/11/18
86591,34,Male,Hangzhou,Gold,14,761.9924272,Electronics,Self-Employed,13,0,2024/1/1
86390,39,Female,Hangzhou,Bronze,28,2497.16604,Home Goods,Student,10,0,2023/10/30
85908,46,Female,chengdu,Bronze,30,2090.511165,Clothing,Student,4,0,2023/8/6
85741,31,Male,Shenzhen,Gold,22,1036.315839,Electronics,Student,9,1,2023/9/9
85698,40,Male,wuhan,Bronze,10,278.0265498,Electronics,Professional,13,0,2023/11/9
86055,29,Female,Shenzhen,Bronze,33,2355.024211,Clothing,Unemployed,28,1,2023/11/29
85890,19,Female,Shenzhen,Bronze,34,2193.377432,Clothing,Professional,26,1,2023/12/6
86409,27,Female,Hangzhou,Bronze,53,6622.281693,Electronics,Professional,16,0,2023/12/20
85803,26,Female,Shenzhen,Bronze,59,5710.045251,Home Goods,Self-Employed,10,0,2023/12/4
86023,21,Male,Beijing,Platinum,93,20163.29823,Electronics,Unemployed,27,1,2023/11/16
85785,30,Male,wuhan,Bronze,10,388.373257,Home Goods,Student,14,0,2023/7/24
85840,30,Female,Chongqing,Gold,74,19268.1168,Home Goods,Professional,20,0,2023/8/13
85881,28,Male,Guangzhou,Platinum,90,24875.33296,Electronics,Self-Employed,11,1,2023/12/5
86112,22,Female,Shenzhen,Gold,67,7038.955721,Clothing,Self-Employed,5,0,2023/9/18
86226,30,Female,Shenzhen,Gold,94,23698.80271,Home Goods,Self-Employed,8,0,2023/10/6
85948,26,Male,Guangzhou,Platinum,84,17698.84726,Electronics,Self-Employed,17,1,2023/12/4
86648,34,Female,Guangzhou,Silver,49,11146.68273,Sports,Self-Employed,8,0,2023/1/12
86265,35,Female,Beijing,Platinum,102,32219.93054,Electronics,Self-Employed,12,1,2023/10/24
86474,29,Male,Chongqing,Gold,28,3533.335829,Sports,Unemployed,29,1,2023/8/6
86611,58,Male,Shanghai,Gold,43,3248.899966,Home Goods,Student,7,0,2023/10/25
86199,31,Female,chengdu,Gold,40,4587.646755,Electronics,Self-Employed,23,0,2023/12/6
85961,57,Male,Beijing,Platinum,39,2624.359371,Sports,Professional,15,0,2023/11/6
86143,27,Male,Shanghai,Gold,46,8482.681047,Sports,Self-Employed,24,0,2023/10/23
86000,44,Male,Beijing,Platinum,34,5232.555823,Clothing,Professional,7,0,2023/12/30
85795,22,Male,Chongqing,Bronze,21,1018.91942,Electronics,Student,25,0,2023/12/9
86668,29,Male,Chongqing,Gold,32,3141.211082,Electronics,Self-Employed,14,0,2023/12/21
86181,46,Male,Shanghai,Gold,33,2847.562643,Electronics,Self-Employed,6,1,2023/3/29
85902,19,Female,wuhan,Gold,52,11541.14372,Electronics,Student,27,1,2023/11/20
86347,32,Male,Shenzhen,Bronze,9,441.988295,Sports,Self-Employed,16,0,2023/12/25
86269,29,Female,chengdu,Gold,75,15013.51275,Clothing,Professional,23,1,2023/9/9
86119,22,Female,Shenzhen,Bronze,40,5556.141171,Clothing,Self-Employed,17,1,2023/1/30
85791,36,Female,Shenzhen,Bronze,31,3086.509643,Home Goods,Student,7,0,2023/8/5
86138,19,Male,wuhan,Silver,,1037.597639,Clothing,Student,15,0,2023/11/3
85699,20,Male,Shanghai,Gold,63,8266.415985,Clothing,Self-Employed,28,1,2023/12/13
85784,51,Female,Shenzhen,Bronze,28,1931.146527,Sports,Professional,1,0,2023/10/26
85823,24,Female,Guangzhou,Platinum,204,109341.1692,Electronics,Self-Employed,8,1,2023/9/29
85826,24,Female,Guangzhou,Gold,121,59196.6168,Home Goods,Professional,26,0,2023/10/14
86202,23,Female,Chongqing,Silver,50,3779.53583,Clothing,Student,5,1,2023/12/25
86370,26,Male,Shanghai,Silver,60,10330.33311,Sports,Student,22,0,2023/10/3
86295,38,Female,Shenzhen,Silver,46,5548.821916,Sports,Self-Employed,1,0,2023/10/20
86135,49,Male,Guangzhou,Platinum,28,4844.299033,Electronics,Professional,11,1,2023/12/7
86272,61,Female,Shenzhen,Silver,41,2909.086476,Clothing,Self-Employed,12,0,2023/7/25
85813,28,Male,chengdu,Gold,14,1668.076207,Sports,Student,29,1,2023/9/27
86423,51,Male,Beijing,Silver,31,3734.582546,Books,Student,13,0,2023/7/1
85934,25,Female,Shenzhen,Bronze,42,,Home Goods,Self-Employed,20,0,2023/11/9
86635,54,Female,Chongqing,Silver,27,1280.322226,Home Goods,Unemployed,5,1,2023/9/6
85997,50,Female,wuhan,Silver,46,4429.449707,Books,Unemployed,2,1,2023/9/13
86571,54,Female,Beijing,Silver,91,19897.44279,Clothing,Student,7,1,2023/8/18
85922,24,Male,Hangzhou,Silver,38,3796.705057,Clothing,Professional,23,0,2023/1/28
86124,45,Male,Shanghai,Gold,43,3926.468375,Sports,Professional,13,1,2023/9/14
86084,24,Male,Shenzhen,Gold,29,2667.178539,Books,Professional,6,1,2024/1/1
86281,60,Male,Shenzhen,Silver,21,1362.242018,Home Goods,Self-Employed,5,0,2023/9/7
85693,19,Male,Beijing,Silver,72,11192.4247,Books,Unemployed,10,1,2023/4/11
86002,30,Female,Chongqing,Bronze,47,2811.323606,Clothing,Student,22,0,2023/12/2
85970,39,Male,Hangzhou,Bronze,18,906.2281846,Clothing,Student,1,0,2023/3/12
85943,50,Female,Chongqing,Gold,56,3522.257374,Sports,Student,4,0,2023/12/4
85900,22,Male,Chongqing,Silver,18,1871.692277,Electronics,Professional,24,1,2023/9/24
85768,20,Male,chengdu,Gold,40,1935.624647,Electronics,Self-Employed,24,0,2023/12/9
86189,54,Female,Shanghai,Silver,82,7190.874895,Home Goods,Student,3,0,2023/2/16
86515,22,Male,wuhan,Bronze,23,1559.762978,Sports,Self-Employed,29,1,2023/8/25
86311,42,Male,Hangzhou,Bronze,16,595.8249099,Home Goods,Professional,5,1,2023/3/27
85954,20,Female,Beijing,Silver,87,35457.74604,Home Goods,Self-Employed,13,1,2023/8/10
85960,35,Male,Hangzhou,Gold,10,573.8979756,Electronics,Professional,14,0,2023/8/27
86263,54,Female,wuhan,Bronze,25,2498.963347,Clothing,Student,12,1,2023/8/20
86604,44,Male,Guangzhou,Platinum,27,4399.66058,Home Goods,Student,9,1,2023/11/15
86118,31,Female,Shanghai,Gold,,29662.98272,Home Goods,Self-Employed,16,1,2023/12/13
85858,51,Male,Chongqing,Silver,22,1339.949945,Electronics,Unemployed,4,0,2023/8/26
86045,50,Male,Chongqing,Silver,8,302.183506,Electronics,Student,3,1,2023/8/12
86546,27,Female,Shenzhen,Gold,68,8474.143896,Clothing,Student,29,1,2023/10/22
86650,50,Female,chengdu,Silver,40,3158.731205,Home Goods,Professional,4,0,2023/9/25
85949,50,Male,chengdu,Silver,16,892.6563577,Electronics,Student,6,1,2023/9/18
86480,54,Male,Shanghai,Silver,25,2321.977202,Electronics,Unemployed,7,1,2023/11/22
86609,31,Male,Beijing,Silver,31,3825.068812,Electronics,Student,12,0,2023/9/7
85856,65,Male,wuhan,Gold,12,823.3742754,Electronics,Professional,6,0,2023/4/8
85706,51,Male,wuhan,Gold,18,1484.525518,Clothing,Professional,7,0,2023/8/7
85754,50,Female,Chongqing,Silver,27,3522.979714,Clothing,Self-Employed,12,0,2023/9/23
85981,26,Female,Guangzhou,Silver,130,24143.88862,Electronics,Professional,9,1,2023/11/26
86444,32,Male,Shenzhen,Bronze,10,276.5774724,Home Goods,Professional,27,0,2023/7/4
85685,35,Female,Beijing,Gold,117,36282.83319,Clothing,Unemployed,10,0,2023/7/16
85717,27,Female,Beijing,Gold,112,46504.34169,Home Goods,Student,17,1,2023/7/15
85760,48,Male,chengdu,Silver,22,1114.904586,Home Goods,Unemployed,8,0,2023/11/8
86452,23,Male,Beijing,Platinum,55,9204.418159,Electronics,Self-Employed,12,1,2023/12/5
85710,59,Male,Hangzhou,Gold,23,846.7017927,Clothing,Student,7,0,2023/8/3
86654,54,Female,chengdu,Bronze,25,2050.936097,Electronics,Self-Employed,7,0,2023/3/3
85732,33,Male,chengdu,Bronze,12,497.7892312,Home Goods,Student,6,0,2023/10/4
85715,28,Female,wuhan,Bronze,32,3095.196658,Home Goods,Unemployed,25,1,2023/11/12
86456,43,Female,chengdu,Gold,32,5103.228078,Clothing,Self-Employed,5,1,2023/8/20
86085,24,Female,Hangzhou,Bronze,60,9435.330918,Sports,Self-Employed,13,0,2023/9/10
86236,33,Female,Shenzhen,Bronze,36,1330.490781,Clothing,Professional,17,0,2023/7/19
85883,19,Female,Guangzhou,Silver,126,29415.90903,Electronics,Student,8,1,2023/8/1
85822,51,Female,Chongqing,Gold,39,2209.272354,Electronics,Professional,1,0,2023/12/6
86413,37,Female,Shenzhen,Gold,38,6006.106585,Clothing,Student,14,0,2023/10/12
86268,26,Female,Shenzhen,Silver,48,6958.327861,Home Goods,Student,30,1,2023/8/16
85797,25,Female,Guangzhou,Silver,81,23952.60456,Sports,Self-Employed,16,1,2023/12/27
86408,18,Male,wuhan,Gold,29,3701.584008,Sports,Self-Employed,5,0,2023/12/7
86248,32,Female,wuhan,Bronze,19,1761.318097,Clothing,Professional,28,1,2023/1/11
85772,20,Female,Beijing,Platinum,195,56756.20773,Clothing,Student,13,0,2023/1/11
86051,50,Female,Chongqing,Silver,39,5209.944102,Home Goods,Unemployed,9,1,2023/12/29
85804,43,Female,Shanghai,Platinum,88,25483.18493,Clothing,Self-Employed,15,1,2023/10/22
86373,28,Male,Hangzhou,Gold,36,3108.156166,Books,Student,6,1,2023/10/28
85697,56,Male,Beijing,Silver,16,1537.249785,Electronics,Professional,5,0,2023/10/28
86543,44,Male,chengdu,Bronze,,739.5379673,Home Goods,Self-Employed,2,0,2023/9/20
86229,34,Male,Beijing,Silver,18,1800.905615,Sports,Professional,16,1,2023/2/19
86044,30,Female,Guangzhou,Platinum,172,97346.01789,Books,Professional,6,1,2023/12/10
86186,50,Female,Shanghai,Silver,72,16416.34861,Home Goods,Self-Employed,10,0,2023/12/24
86057,21,Female,Chongqing,Bronze,45,,Home Goods,Professional,15,0,2023/7/9
85875,35,Male,Chongqing,Silver,13,378.4122986,Home Goods,Self-Employed,11,0,2023/11/9
86042,44,Female,Hangzhou,Bronze,36,1856.088988,Home Goods,Student,4,1,2023/11/10
86228,52,Male,Chongqing,Bronze,12,572.2011349,Sports,Self-Employed,7,0,2023/10/13
86284,38,Male,Hangzhou,Gold,8,625.0867035,Books,Self-Employed,12,0,2023/11/29
86061,29,Female,Guangzhou,Gold,129,61907.90355,Clothing,Self-Employed,23,1,2023/10/29
86535,19,Male,chengdu,Bronze,19,1133.159242,Clothing,Self-Employed,13,0,2023/11/25
86490,49,Male,Shanghai,Silver,27,2902.454683,Clothing,Self-Employed,4,1,2023/11/18
85966,33,Female,Shanghai,Platinum,88,19437.99179,Clothing,Professional,25,0,2023/9/12
86364,43,Female,Beijing,Silver,56,10173.92838,Books,Self-Employed,5,1,2023/8/29
85930,19,Male,chengdu,Bronze,22,1597.555854,Electronics,Unemployed,5,0,2023/8/30
86280,41,Male,Shenzhen,Bronze,18,395.967324,Electronics,Student,8,1,2023/12/6
85871,63,Female,Shanghai,Gold,,27739.98691,Electronics,Professional,10,0,2023/8/26
85769,38,Male,Chongqing,Silver,16,650.4504632,Electronics,Self-Employed,8,0,2023/9/19
86636,33,Male,Chongqing,Silver,14,497.883079,Sports,Professional,29,0,2023/9/22
86617,33,Male,Shenzhen,Bronze,10,374.5728786,Books,Student,11,1,2023/12/25
85843,39,Female,Shenzhen,Gold,57,8692.999161,Electronics,Professional,3,1,2023/10/21
86255,28,Male,Beijing,Platinum,84,18546.29426,Clothing,Professional,18,1,2023/11/21
85979,46,Male,Beijing,Silver,13,1063.647906,Electronics,Unemployed,10,1,2023/10/14
